"SUID","interaction","MI","name","pvalue","selected","shared interaction","shared name"
"6749","interacts with","0.44571077960345473","APOB (interacts with) ITIH4","0.0","false","interacts with","APOB (interacts with) ITIH4"
"6750","interacts with","0.30696283549664016","PF4 (interacts with) RBP4","0.004285196681163228","false","interacts with","PF4 (interacts with) RBP4"
"6751","interacts with","0.16474066651916688","PF4 (interacts with) U6","0.0","false","interacts with","PF4 (interacts with) U6"
"6752","interacts with","0.7806724050625622","PF4 (interacts with) CD274","0.0","false","interacts with","PF4 (interacts with) CD274"
"6753","interacts with","0.3113824301956652","PF4 (interacts with) TTR","0.0283586604778856","false","interacts with","PF4 (interacts with) TTR"
"6754","interacts with","0.29555547853141834","PF4 (interacts with) APOC1","1.3248157415546302E-7","false","interacts with","PF4 (interacts with) APOC1"
"6755","interacts with","0.4131542123508653","PF4 (interacts with) IL7","0.0","false","interacts with","PF4 (interacts with) IL7"
"6756","interacts with","0.5923070410261088","PF4 (interacts with) CXCL5","0.0","false","interacts with","PF4 (interacts with) CXCL5"
"6757","interacts with","0.3341981786705454","PF4 (interacts with) CFH","1.0023796854330413E-5","false","interacts with","PF4 (interacts with) CFH"
"6758","interacts with","0.29196972789864645","PF4 (interacts with) HBA1","8.024779115700653E-5","false","interacts with","PF4 (interacts with) HBA1"
"6759","interacts with","0.3021050982876186","PF4 (interacts with) STOM","0.0","false","interacts with","PF4 (interacts with) STOM"
"6760","interacts with","0.29450171690205634","PF4 (interacts with) ABCF1","1.3609158244776154E-10","false","interacts with","PF4 (interacts with) ABCF1"
"6761","interacts with","0.3343359488478228","PF4 (interacts with) ITIH4","1.0023796854330413E-5","false","interacts with","PF4 (interacts with) ITIH4"
"6762","interacts with","0.2647503439208157","NTF3 (interacts with) ADA","6.052689173845494E-4","false","interacts with","NTF3 (interacts with) ADA"
"6763","interacts with","0.24845342589428718","NTF3 (interacts with) TNFSF12","0.0","false","interacts with","NTF3 (interacts with) TNFSF12"
"6764","interacts with","0.25225110797194017","NTF3 (interacts with) IL10","1.432542973134332E-9","false","interacts with","NTF3 (interacts with) IL10"
"6765","interacts with","0.24100103936257364","NTF3 (interacts with) FLT3LG","1.432542973134332E-11","false","interacts with","NTF3 (interacts with) FLT3LG"
"6766","interacts with","0.26556764050712806","NTF3 (interacts with) TGFA","0.0","false","interacts with","NTF3 (interacts with) TGFA"
"6767","interacts with","0.23493022004979744","NTF3 (interacts with) DNER","1.432542973134332E-11","false","interacts with","NTF3 (interacts with) DNER"
"6768","interacts with","0.18747183106640578","MMP10 (interacts with) KLK11","0.0283586604778856","false","interacts with","MMP10 (interacts with) KLK11"
"6769","interacts with","0.1738888816765277","MMP10 (interacts with) AGER","1.1835311908292567E-6","false","interacts with","MMP10 (interacts with) AGER"
"6770","interacts with","0.2233003407234129","MMP10 (interacts with) PRAP1","6.052689173845494E-4","false","interacts with","MMP10 (interacts with) PRAP1"
"6771","interacts with","0.19328348425487063","MMP10 (interacts with) MMP12","0.0","false","interacts with","MMP10 (interacts with) MMP12"
"6772","interacts with","0.5193627932081705","STAMBP (interacts with) CXCL5","1.4096222855641827E-8","false","interacts with","STAMBP (interacts with) CXCL5"
"6773","interacts with","0.7389136894584336","STAMBP (interacts with) SIRT2","0.0","false","interacts with","STAMBP (interacts with) SIRT2"
"6774","interacts with","0.7583884334786217","STAMBP (interacts with) TGFB1","0.0","false","interacts with","STAMBP (interacts with) TGFB1"
"6775","interacts with","1.3112200600494759","STAMBP (interacts with) AXIN1","0.0","false","interacts with","STAMBP (interacts with) AXIN1"
"6776","interacts with","0.5900301363076764","STAMBP (interacts with) EIF4EBP1","0.0","false","interacts with","STAMBP (interacts with) EIF4EBP1"
"6777","interacts with","0.7798159851760673","STAMBP (interacts with) SULT1A1","0.0","false","interacts with","STAMBP (interacts with) SULT1A1"
"6778","interacts with","0.5769168302965237","CXCL5 (interacts with) CXCL1","1.0023796854330413E-5","false","interacts with","CXCL5 (interacts with) CXCL1"
"6779","interacts with","0.40526480042019086","CXCL5 (interacts with) IL7","1.1835311908292567E-6","false","interacts with","CXCL5 (interacts with) IL7"
"6780","interacts with","0.5923785544083102","CXCL5 (interacts with) PF4","0.0","false","interacts with","CXCL5 (interacts with) PF4"
"6781","interacts with","0.4873730664577997","CXCL5 (interacts with) TGFB1","0.004285196681163228","false","interacts with","CXCL5 (interacts with) TGFB1"
"6782","interacts with","0.5179294746455664","CXCL5 (interacts with) SULT1A1","0.0","false","interacts with","CXCL5 (interacts with) SULT1A1"
"6783","interacts with","0.5152534248329491","CXCL5 (interacts with) STAMBP","1.4096222855641827E-8","false","interacts with","CXCL5 (interacts with) STAMBP"
"6784","interacts with","0.2260711511116949","CCL4 (interacts with) IL16","1.0023796854330413E-5","false","interacts with","CCL4 (interacts with) IL16"
"6785","interacts with","0.1983231691588533","CCL4 (interacts with) IL18R1","1.432542973134332E-9","false","interacts with","CCL4 (interacts with) IL18R1"
"6786","interacts with","0.7628306112664677","CCL4 (interacts with) CCL4L1","0.0","false","interacts with","CCL4 (interacts with) CCL4L1"
"6787","interacts with","0.2094540223679812","CCL4 (interacts with) CXCL6","0.0","false","interacts with","CCL4 (interacts with) CXCL6"
"6788","interacts with","0.22263202687269246","CCL4 (interacts with) CCL2","1.3609158244776154E-10","false","interacts with","CCL4 (interacts with) CCL2"
"6789","interacts with","0.3328469268421628","CCL4 (interacts with) CCL3","0.0","false","interacts with","CCL4 (interacts with) CCL3"
"6790","interacts with","0.09302009054447595","ARTN (interacts with) PDGFB","0.004285196681163228","false","interacts with","ARTN (interacts with) PDGFB"
"6791","interacts with","0.09539981718411147","ARTN (interacts with) TSLP","1.1835311908292567E-6","false","interacts with","ARTN (interacts with) TSLP"
"6792","interacts with","0.0998035710847395","ARTN (interacts with) IL2RB","8.024779115700653E-5","false","interacts with","ARTN (interacts with) IL2RB"
"6793","interacts with","0.10070700809744089","ARTN (interacts with) IL13","6.052689173845494E-4","false","interacts with","ARTN (interacts with) IL13"
"6794","interacts with","0.11759678306634253","ARTN (interacts with) IL20","0.004285196681163228","false","interacts with","ARTN (interacts with) IL20"
"6795","interacts with","0.1101614769595967","ARTN (interacts with) IL24","0.0","false","interacts with","ARTN (interacts with) IL24"
"6796","interacts with","0.11282472546409568","ARTN (interacts with) TNF","1.3609158244776154E-10","false","interacts with","ARTN (interacts with) TNF"
"6797","interacts with","0.11495158134602335","ARTN (interacts with) NRTN","0.0283586604778856","false","interacts with","ARTN (interacts with) NRTN"
"6798","interacts with","0.11460441918731885","ARTN (interacts with) IL20RA","0.0283586604778856","false","interacts with","ARTN (interacts with) IL20RA"
"6799","interacts with","0.23109438965213824","FABP4 (interacts with) PLAT","0.0283586604778856","false","interacts with","FABP4 (interacts with) PLAT"
"6800","interacts with","0.28933583138634406","FABP4 (interacts with) IL6R","0.0","false","interacts with","FABP4 (interacts with) IL6R"
"6801","interacts with","0.40010777496788924","FABP4 (interacts with) LEP","0.0","false","interacts with","FABP4 (interacts with) LEP"
"6802","interacts with","0.321849023502057","FABP4 (interacts with) IL1R1","0.0","false","interacts with","FABP4 (interacts with) IL1R1"
"6803","interacts with","0.3133198627191158","FABP4 (interacts with) ADM","0.0","false","interacts with","FABP4 (interacts with) ADM"
"6804","interacts with","0.3587675457196708","FABP4 (interacts with) CSTB","0.0","false","interacts with","FABP4 (interacts with) CSTB"
"6805","interacts with","0.19590475538971408","PAPPA (interacts with) PGF","0.0","false","interacts with","PAPPA (interacts with) PGF"
"6806","interacts with","0.1866184079126263","PAPPA (interacts with) ESM1","0.0","false","interacts with","PAPPA (interacts with) ESM1"
"6807","interacts with","0.175567061516922","PAPPA (interacts with) SAA4","8.024779115700653E-5","false","interacts with","PAPPA (interacts with) SAA4"
"6808","interacts with","0.16366888545470243","PAPPA (interacts with) SERPIND1","1.432542973134332E-9","false","interacts with","PAPPA (interacts with) SERPIND1"
"6809","interacts with","0.14028645909683066","PAPPA (interacts with) MMP3","0.0","false","interacts with","PAPPA (interacts with) MMP3"
"6810","interacts with","0.3030308307569128","C1QC (interacts with) APOD","0.004285196681163228","false","interacts with","C1QC (interacts with) APOD"
"6811","interacts with","0.29372432456633385","C1QC (interacts with) HBE1","0.0283586604778856","false","interacts with","C1QC (interacts with) HBE1"
"6812","interacts with","0.38571616100853334","C1QC (interacts with) AMBP","0.004285196681163228","false","interacts with","C1QC (interacts with) AMBP"
"6813","interacts with","0.30771916664632437","C1QC (interacts with) STOM","6.052689173845494E-4","false","interacts with","C1QC (interacts with) STOM"
"6814","interacts with","0.297755303192411","C1QC (interacts with) FBLN1","0.0283586604778856","false","interacts with","C1QC (interacts with) FBLN1"
"6815","interacts with","0.3175342004816605","C1QC (interacts with) IGHG3","0.0","false","interacts with","C1QC (interacts with) IGHG3"
"6816","interacts with","0.5095529165352397","C1QC (interacts with) C1S","0.0","false","interacts with","C1QC (interacts with) C1S"
"6817","interacts with","0.5287199347100809","C1QC (interacts with) C1R","1.4096222855641827E-8","false","interacts with","C1QC (interacts with) C1R"
"6818","interacts with","0.5877820832641222","C1QC (interacts with) C1QB","0.0","false","interacts with","C1QC (interacts with) C1QB"
"6819","interacts with","0.2958736927738575","C1QC (interacts with) FN1","0.0283586604778856","false","interacts with","C1QC (interacts with) FN1"
"6820","interacts with","0.469703268444707","MRS2 (interacts with) CFB","0.0","false","interacts with","MRS2 (interacts with) CFB"
"6821","interacts with","0.35235320593261127","MRS2 (interacts with) HPR","0.0","false","interacts with","MRS2 (interacts with) HPR"
"6822","interacts with","0.4634466775461812","MRS2 (interacts with) PSPHP1","0.0","false","interacts with","MRS2 (interacts with) PSPHP1"
"6823","interacts with","0.40359641177226313","MRS2 (interacts with) SAA4","1.432542973134332E-11","false","interacts with","MRS2 (interacts with) SAA4"
"6824","interacts with","0.4683302214683533","MRS2 (interacts with) C2","0.0","false","interacts with","MRS2 (interacts with) C2"
"6825","interacts with","0.7012181255307608","MRS2 (interacts with) SERPIND1","0.0","false","interacts with","MRS2 (interacts with) SERPIND1"
"6826","interacts with","0.4043175083268487","MRS2 (interacts with) SERPINA1","6.052689173845494E-4","false","interacts with","MRS2 (interacts with) SERPINA1"
"6827","interacts with","0.4526562208651658","MRS2 (interacts with) SERPINA3","1.3248157415546302E-7","false","interacts with","MRS2 (interacts with) SERPINA3"
"6828","interacts with","0.7201243608034095","CASP8 (interacts with) CD274","1.432542973134332E-11","false","interacts with","CASP8 (interacts with) CD274"
"6829","interacts with","0.5860056745653","CASP8 (interacts with) TNFSF14","8.024779115700653E-5","false","interacts with","CASP8 (interacts with) TNFSF14"
"6830","interacts with","0.6984159756283431","CASP8 (interacts with) EGF","0.0","false","interacts with","CASP8 (interacts with) EGF"
"6831","interacts with","0.6841086278160962","CASP8 (interacts with) SIRT2","0.0","false","interacts with","CASP8 (interacts with) SIRT2"
"6832","interacts with","0.4371184169788105","CASP8 (interacts with) CXCL6","1.3609158244776154E-10","false","interacts with","CASP8 (interacts with) CXCL6"
"6833","interacts with","0.2523488350110149","IL1R1 (interacts with) CSF1","1.3609158244776154E-10","false","interacts with","IL1R1 (interacts with) CSF1"
"6834","interacts with","0.28718497122980163","IL1R1 (interacts with) HGF","0.0","false","interacts with","IL1R1 (interacts with) HGF"
"6835","interacts with","0.29360711877186996","IL1R1 (interacts with) CSTB","1.1835311908292567E-6","false","interacts with","IL1R1 (interacts with) CSTB"
"6836","interacts with","0.21116768653342055","IL1R1 (interacts with) CFH","0.004285196681163228","false","interacts with","IL1R1 (interacts with) CFH"
"6837","interacts with","0.20429521563962477","IL1R1 (interacts with) CCL20","0.004285196681163228","false","interacts with","IL1R1 (interacts with) CCL20"
"6838","interacts with","0.28364580082562657","IL1R1 (interacts with) LEP","8.024779115700653E-5","false","interacts with","IL1R1 (interacts with) LEP"
"6839","interacts with","0.2536319147163599","IL1R1 (interacts with) OLR1","0.004285196681163228","false","interacts with","IL1R1 (interacts with) OLR1"
"6840","interacts with","0.3227470097644774","IL1R1 (interacts with) FABP4","0.0","false","interacts with","IL1R1 (interacts with) FABP4"
"6841","interacts with","0.19777407480774145","AGRP (interacts with) CSF1","1.4096222855641827E-8","false","interacts with","AGRP (interacts with) CSF1"
"6842","interacts with","0.10627398584630815","AGRP (interacts with) SELPLG","0.004285196681163228","false","interacts with","AGRP (interacts with) SELPLG"
"6843","interacts with","0.19257078519748316","AGRP (interacts with) MMP7","0.0283586604778856","false","interacts with","AGRP (interacts with) MMP7"
"6844","interacts with","0.2297225550527015","AGRP (interacts with) PGF","0.0","false","interacts with","AGRP (interacts with) PGF"
